"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14527","should create opportunity with required fields @smoke","chromium","2026-04-09","passed","2026-04-09","Opportunity Creation - Required Fields @smoke","opportunity/create-opportunity-required-fields.spec.ts","",""
