"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12923","should create opportunity with required fields @smoke","chromium","2026-04-28","passed","2026-04-28","Opportunity Creation - Required Fields @smoke","opportunity/create-opportunity-required-fields.spec.ts","",""
